age_ka,d18Ow_IV,SL_m
9989,-0.602,26.761
9988,-0.621,28.297
9987,-0.638,29.081
9986,-0.647,29.788
9985,-0.655,30.225
9984,-0.66,30.461
9983,-0.663,29.981
9982,-0.659,29.683
9981,-0.656,29.771
9980,-0.657,29.829
9979,-0.658,29.846
9978,-0.658,29.545
9977,-0.656,28.806
9976,-0.647,28.405
9975,-0.643,28.315
9974,-0.641,28.211
9973,-0.64,28.099
9972,-0.639,27.665
9971,-0.633,27.034
9970,-0.625,26.382
9969,-0.617,25.721
9968,-0.608,25.3
9967,-0.601,24.932
9966,-0.596,25.419
9965,-0.601,26.095
9964,-0.609,26.727
9963,-0.617,27.348
9962,-0.624,27.568
9961,-0.626,27.763
9960,-0.628,26.782
9959,-0.617,25.782
9958,-0.605,24.645
9957,-0.59,23.506
9956,-0.575,22.354
9955,-0.56,21.393
9954,-0.546,21.104
9953,-0.54,20.868
9952,-0.535,20.742
9951,-0.532,20.568
9950,-0.528,20.289
9949,-0.523,19.637
9948,-0.514,18.469
9947,-0.497,17.393
9946,-0.482,16.399
9945,-0.467,15.72
9944,-0.456,15.331
9943,-0.449,15.997
9942,-0.457,17.31
9941,-0.473,18.125
9940,-0.483,18.745
9939,-0.491,19.162
9938,-0.496,19.501
9937,-0.5,18.826
9936,-0.492,17.929
9935,-0.48,17.666
9934,-0.476,17.458
9933,-0.472,17.638
9932,-0.475,17.862
9931,-0.478,18.586
9930,-0.487,19.328
9929,-0.496,20.195
9928,-0.507,21.066
9927,-0.517,21.96
9926,-0.529,22.753
9925,-0.538,23.187
9924,-0.544,23.655
9923,-0.55,24.194
9922,-0.556,24.644
9921,-0.562,24.901
9920,-0.565,24.794
9919,-0.567,24.183
9918,-0.562,23.545
9917,-0.556,22.882
9916,-0.549,22.24
9915,-0.542,21.618
9914,-0.534,21.287
9913,-0.53,21.134
9912,-0.528,21.42
9911,-0.532,21.876
9910,-0.537,22.489
9909,-0.545,23.162
9908,-0.553,23.928
9907,-0.562,24.713
9906,-0.572,24.04
9905,-0.565,23.045
9904,-0.554,21.516
9903,-0.535,19.937
9902,-0.515,18.213
9901,-0.492,16.505
9900,-0.468,15.61
9899,-0.455,14.777
9898,-0.442,14.399
9897,-0.434,14.034
9896,-0.426,13.713
9895,-0.419,13.627
9894,-0.416,14.378
9893,-0.427,15.3
9892,-0.439,16.586
9891,-0.455,18.063
9890,-0.474,19.801
9889,-0.496,21.304
9888,-0.515,22.482
9887,-0.529,23.656
9886,-0.544,24.827
9885,-0.559,26.53
9884,-0.58,28.56
9883,-0.606,30.24
9882,-0.627,31.705
9881,-0.646,32.617
9880,-0.657,33.277
9879,-0.665,32.231
9878,-0.66,30.562
9877,-0.645,27.568
9876,-0.612,24.503
9875,-0.576,21.395
9874,-0.538,19.264
9873,-0.51,17.611
9872,-0.487,17.885
9871,-0.491,18.477
9870,-0.498,19.507
9869,-0.511,20.336
9868,-0.521,21.071
9867,-0.53,21.038
9866,-0.529,20.922
9865,-0.527,20.63
9864,-0.523,20.598
9863,-0.522,20.724
9862,-0.523,20.456
9861,-0.519,20.06
9860,-0.514,19.358
9859,-0.504,18.448
9858,-0.492,17.251
9857,-0.475,16.227
9856,-0.461,15.274
9855,-0.447,14.476
9854,-0.434,13.723
9853,-0.421,13.067
9852,-0.408,12.595
9851,-0.399,12.235
9850,-0.391,12.767
9849,-0.399,13.766
9848,-0.414,16.752
9847,-0.454,19.528
9846,-0.489,22.015
9845,-0.521,23.985
9844,-0.545,25.701
9843,-0.567,24.902
9842,-0.561,24.282
9841,-0.557,24.042
9840,-0.557,23.941
9839,-0.559,23.926
9838,-0.56,24.346
9837,-0.566,24.864
9836,-0.572,25.402
9835,-0.579,25.922
9834,-0.585,26.417
9833,-0.591,26.64
9832,-0.594,26.742
9831,-0.595,26.099
9830,-0.59,25.57
9829,-0.586,25.282
9828,-0.584,24.994
9827,-0.582,24.706
9826,-0.579,24.418
9825,-0.576,24.13
9824,-0.573,23.843
9823,-0.57,23.555
9822,-0.566,23.267
9821,-0.563,22.979
9820,-0.559,22.579
9819,-0.554,16.676
9818,-0.479,11.357
9817,-0.401,6.394
9816,-0.279,4.705
9815,-0.254,3.817
9814,-0.236,4.759
9813,-0.245,6.415
9812,-0.26,8.73
9811,-0.336,10.857
9810,-0.368,12.928
9809,-0.4,14.221
9808,-0.419,15.471
9807,-0.436,16.631
9806,-0.451,17.488
9805,-0.462,18.16
9804,-0.47,19.449
9803,-0.487,20.811
9802,-0.504,22.237
9801,-0.522,23.531
9800,-0.538,24.702
9799,-0.553,25.169
9798,-0.559,25.468
9797,-0.563,25.156
9796,-0.564,24.468
9795,-0.559,22.982
9794,-0.543,22.652
9793,-0.541,23.03
9792,-0.546,23.946
9791,-0.557,25.078
9790,-0.571,26.809
9789,-0.592,27.671
9788,-0.603,27.731
9787,-0.604,27.068
9786,-0.599,26.231
9785,-0.592,24.68
9784,-0.575,23.024
9783,-0.555,21.143
9782,-0.532,19.319
9781,-0.508,17.531
9780,-0.484,17
9779,-0.475,16.4
9778,-0.465,15.164
9777,-0.447,14.235
9776,-0.432,13.589
9775,-0.42,14.211
9774,-0.429,15.15
9773,-0.442,17.944
9772,-0.477,20.791
9771,-0.512,23.748
9770,-0.549,25.917
9769,-0.576,27.603
9768,-0.597,28.068
9767,-0.603,28.322
9766,-0.606,28.211
9765,-0.61,28.313
9764,-0.611,28.613
9763,-0.615,28.539
9762,-0.619,28.383
9761,-0.621,27.99
9760,-0.619,27.505
9759,-0.616,26.763
9758,-0.608,25.865
9757,-0.599,25.149
9756,-0.59,24.603
9755,-0.584,24.081
9754,-0.577,23.613
9753,-0.571,23.165
9752,-0.565,22.789
9751,-0.559,22.424
9750,-0.554,22.145
9749,-0.55,21.866
9748,-0.545,21.609
9747,-0.541,21.352
9746,-0.537,21.266
9745,-0.535,21.194
9744,-0.533,19.958
9743,-0.517,18.466
9742,-0.497,16.685
9741,-0.472,14.726
9740,-0.445,12.712
9739,-0.412,10.648
9738,-0.377,9.507
9737,-0.355,9.64
9736,-0.357,9.983
9735,-0.362,10.775
9734,-0.374,11.505
9733,-0.385,12.014
9732,-0.392,12.538
9731,-0.4,13.18
9730,-0.41,13.821
9729,-0.419,14.823
9728,-0.434,15.856
9727,-0.447,17.57
9726,-0.468,19.432
9725,-0.492,21.052
9724,-0.512,22.156
9723,-0.526,22.833
9722,-0.534,23.248
9721,-0.539,23.407
9720,-0.541,23.329
9719,-0.544,23.184
9718,-0.545,22.895
9717,-0.543,22.622
9716,-0.542,22.408
9715,-0.54,22.221
9714,-0.539,22.24
9713,-0.539,22.26
9712,-0.54,22.305
9711,-0.54,22.35
9710,-0.541,22.2
9709,-0.54,22.033
9708,-0.538,21.268
9707,-0.529,20.371
9706,-0.518,19.292
9705,-0.503,18.103
9704,-0.487,16.985
9703,-0.472,15.935
9702,-0.457,15.267
9701,-0.446,15.127
9700,-0.442,14.857
9699,-0.437,14.311
9698,-0.428,13.789
9697,-0.418,13.35
9696,-0.41,12.914
9695,-0.401,12.661
9694,-0.396,12.408
9693,-0.39,12.895
9692,-0.398,13.447
9691,-0.406,14.463
9690,-0.421,15.582
9689,-0.436,17.285
9688,-0.458,19.216
9687,-0.482,20.852
9686,-0.503,22.308
9685,-0.521,23.65
9684,-0.539,24.887
9683,-0.554,26.195
9682,-0.571,27.655
9681,-0.59,28.907
9680,-0.606,29.421
9679,-0.612,29.861
9678,-0.618,29.763
9677,-0.624,29.646
9676,-0.629,28.637
9675,-0.621,27.627
9674,-0.612,26.693
9673,-0.603,25.766
9672,-0.593,25.054
9671,-0.586,24.39
9670,-0.578,24.354
9669,-0.578,24.705
9668,-0.582,24.566
9667,-0.581,23.975
9666,-0.573,23.316
9665,-0.565,22.565
9664,-0.555,21.949
9663,-0.547,21.624
9662,-0.542,21.299
9661,-0.537,20.974
9660,-0.532,20.656
9659,-0.527,20.71
9658,-0.527,20.763
9657,-0.528,21.145
9656,-0.533,21.556
9655,-0.538,22.162
9654,-0.545,22.811
9653,-0.553,23.228
9652,-0.558,23.554
9651,-0.562,23.671
9650,-0.563,23.659
9649,-0.564,23.157
9648,-0.558,22.203
9647,-0.546,21.494
9646,-0.537,21.306
9645,-0.534,21.148
9644,-0.531,21.096
9643,-0.53,21.044
9642,-0.529,20.983
9641,-0.528,20.926
9640,-0.527,21.051
9639,-0.528,21.175
9638,-0.53,21.53
9637,-0.534,21.904
9636,-0.539,22.788
9635,-0.549,23.784
9634,-0.561,24.701
9633,-0.573,25.569
9632,-0.583,25.846
9631,-0.586,25.575
9630,-0.585,25.095
9629,-0.581,24.326
9628,-0.573,23.461
9627,-0.563,22.394
9626,-0.55,21.357
9625,-0.536,20.431
9624,-0.524,19.503
9623,-0.511,18.522
9622,-0.497,17.542
9621,-0.483,16.5
9620,-0.468,15.453
9619,-0.452,14.274
9618,-0.434,13.065
9617,-0.413,12.091
9616,-0.395,11.207
9615,-0.379,10.687
9614,-0.368,10.39
9613,-0.36,10.465
9612,-0.361,10.885
9611,-0.368,11.305
9610,-0.374,11.724
9609,-0.38,12.302
9608,-0.389,13.441
9607,-0.406,14.657
9606,-0.424,16.444
9605,-0.447,18.253
9604,-0.47,21.109
9603,-0.507,23.965
9602,-0.543,26.591
9601,-0.576,29.196
9600,-0.61,31.015
9599,-0.633,32.661
9598,-0.654,33.02
9597,-0.658,32.591
9596,-0.662,31.765
9595,-0.658,30.573
9594,-0.649,29.262
9593,-0.637,27.786
9592,-0.621,26.486
9591,-0.607,25.561
9590,-0.596,24.784
9589,-0.587,24.537
9588,-0.584,24.289
9587,-0.58,24.035
9586,-0.577,23.781
9585,-0.573,23.04
9584,-0.563,22.257
9583,-0.553,21.428
9582,-0.541,20.588
9581,-0.529,19.783
9580,-0.518,18.991
9579,-0.506,18.545
9578,-0.498,18.311
9577,-0.494,18.183
9576,-0.49,18.151
9575,-0.488,18.1
9574,-0.486,18.006
9573,-0.484,17.831
9572,-0.481,17.366
9571,-0.474,16.844
9570,-0.466,15.902
9569,-0.453,14.969
9568,-0.439,14.445
9567,-0.43,14.522
9566,-0.432,15.874
9565,-0.449,17.276
9564,-0.466,18.858
9563,-0.486,20.424
9562,-0.506,21.878
9561,-0.524,23.333
9560,-0.542,24.128
9559,-0.552,24.867
9558,-0.561,25.441
9557,-0.568,25.98
9556,-0.575,26.155
9555,-0.577,26.19
9554,-0.578,25.661
9553,-0.575,24.788
9552,-0.568,23.814
9551,-0.558,22.749
9550,-0.546,21.646
9549,-0.533,20.465
9548,-0.518,19.417
9547,-0.505,18.838
9546,-0.497,18.279
9545,-0.489,17.875
9544,-0.482,17.473
9543,-0.476,17.158
9542,-0.471,16.843
9541,-0.466,16.705
9540,-0.463,16.581
9539,-0.46,15.806
9538,-0.449,14.888
9537,-0.436,13.914
9536,-0.421,12.906
9535,-0.403,12.188
9534,-0.39,11.737
9533,-0.381,11.473
9532,-0.375,11.469
9531,-0.373,11.551
9530,-0.375,11.817
9529,-0.379,12.03
9528,-0.382,12.056
9527,-0.382,12.19
9526,-0.384,13.125
9525,-0.399,14.06
9524,-0.413,15.713
9523,-0.435,17.427
9522,-0.457,20.145
9521,-0.492,23.084
9520,-0.529,24.796
9519,-0.551,26.032
9518,-0.567,26.802
9517,-0.577,26.928
9516,-0.578,27.054
9515,-0.58,27.179
9514,-0.582,25.748
9513,-0.569,23.361
9512,-0.542,21.755
9511,-0.524,20.453
9510,-0.509,19.352
9509,-0.496,18.294
9508,-0.483,17.573
9507,-0.473,16.883
9506,-0.464,16.328
9505,-0.456,15.775
9504,-0.448,15.23
9503,-0.44,14.692
9502,-0.432,14.181
9501,-0.423,13.63
9500,-0.413,12.996
9499,-0.402,12.596
9498,-0.394,12.412
9497,-0.39,12.227
9496,-0.386,12.042
9495,-0.382,11.953
9494,-0.379,11.902
9493,-0.377,13.255
9492,-0.398,14.918
9491,-0.422,16.877
9490,-0.447,18.852
9489,-0.473,20.354
9488,-0.492,21.742
9487,-0.51,22.297
9486,-0.517,22.734
9485,-0.522,22.754
9484,-0.523,22.629
9483,-0.526,22.196
9482,-0.524,21.98
9481,-0.524,22.064
9480,-0.525,22.125
9479,-0.526,22.164
9478,-0.526,22.28
9477,-0.528,22.441
9476,-0.53,21.957
9475,-0.526,21.221
9474,-0.519,20.146
9473,-0.506,18.997
9472,-0.492,17.423
9471,-0.472,15.827
9470,-0.45,14.992
9469,-0.438,14.231
9468,-0.426,14.021
9467,-0.421,14.037
9466,-0.422,14.852
9465,-0.433,15.568
9464,-0.442,16.07
9463,-0.448,16.444
9462,-0.453,16.644
9461,-0.456,16.358
9460,-0.452,15.623
9459,-0.442,14.604
9458,-0.428,13.411
9457,-0.409,12.385
9456,-0.392,11.423
9455,-0.375,11.125
9454,-0.368,10.974
9453,-0.364,11.74
9452,-0.376,12.592
9451,-0.389,13.688
9450,-0.405,14.69
9449,-0.42,15.003
9448,-0.424,15.498
9447,-0.431,16.634
9446,-0.445,17.797
9445,-0.46,19.021
9444,-0.476,20.138
9443,-0.49,21.105
9442,-0.503,22.263
9441,-0.517,23.597
9440,-0.535,24.392
9439,-0.545,24.855
9438,-0.551,24.294
9437,-0.549,23.335
9436,-0.54,21.822
9435,-0.524,20.179
9434,-0.504,18.104
9433,-0.479,16.088
9432,-0.452,14.501
9431,-0.431,13.03
9430,-0.407,11.97
9429,-0.388,11.102
9428,-0.373,10.641
9427,-0.363,10.534
9426,-0.359,10.917
9425,-0.365,11.434
9424,-0.373,12.074
9423,-0.382,12.496
9422,-0.389,12.783
9421,-0.393,13.157
9420,-0.399,13.565
9419,-0.405,14.003
9418,-0.411,14.448
9417,-0.418,14.917
9416,-0.424,15.367
9415,-0.43,14.775
9414,-0.423,14.182
9413,-0.414,13.595
9412,-0.405,13.127
9411,-0.397,13.076
9410,-0.396,13.397
9409,-0.401,14.505
9408,-0.418,15.836
9407,-0.435,17.478
9406,-0.456,19.281
9405,-0.479,21.235
9404,-0.504,22.979
9403,-0.527,24.595
9402,-0.547,25.607
9401,-0.56,26.383
9400,-0.57,26.726
9399,-0.575,26.472
9398,-0.578,26.205
9397,-0.58,25.282
9396,-0.572,24.359
9395,-0.563,23.321
9394,-0.552,22.239
9393,-0.54,21.52
9392,-0.532,21.302
9391,-0.529,21.047
9390,-0.526,20.516
9389,-0.519,19.985
9388,-0.512,19.43
9387,-0.505,18.866
9386,-0.497,18.359
9385,-0.489,17.933
9384,-0.483,17.465
9383,-0.476,16.694
9382,-0.465,15.922
9381,-0.453,15.358
9380,-0.445,14.875
9379,-0.437,14.79
9378,-0.434,15.253
9377,-0.44,15.708
9376,-0.446,16.104
9375,-0.451,16.499
9374,-0.456,17.065
9373,-0.463,17.667
9372,-0.47,18.301
9371,-0.478,18.976
9370,-0.487,19.67
9369,-0.495,20.498
9368,-0.506,21.326
9367,-0.516,22.068
9366,-0.526,22.792
9365,-0.535,23.336
9364,-0.541,23.634
9363,-0.545,23.888
9362,-0.548,23.825
9361,-0.551,23.761
9360,-0.553,23.401
9359,-0.551,22.976
9358,-0.547,22.136
9357,-0.538,20.913
9356,-0.523,19.763
9355,-0.508,19.156
9354,-0.5,18.549
9353,-0.492,18.106
9352,-0.485,17.699
9351,-0.479,17.475
9350,-0.475,17.42
9349,-0.474,17.299
9348,-0.471,16.689
9347,-0.462,16.079
9346,-0.453,15.221
9345,-0.441,14.308
9344,-0.427,13.128
9343,-0.408,11.7
9342,-0.384,10.48
9341,-0.362,9.997
9340,-0.352,9.514
9339,-0.342,9.868
9338,-0.347,10.406
9337,-0.355,11.372
9336,-0.37,12.732
9335,-0.391,14.082
9334,-0.411,15.392
9333,-0.429,16.701
9332,-0.446,17.085
9331,-0.451,17.266
9330,-0.453,17.784
9329,-0.46,18.615
9328,-0.471,19.472
9327,-0.482,20.426
9326,-0.494,21.38
9325,-0.506,22.483
9324,-0.52,23.6
9323,-0.535,24.209
9322,-0.542,24.347
9321,-0.544,24.377
9320,-0.544,24.024
9319,-0.545,23.67
9318,-0.545,23.04
9317,-0.54,22.385
9316,-0.534,21.708
9315,-0.527,21.009
9314,-0.52,20.306
9313,-0.511,19.585
9312,-0.503,18.864
9311,-0.493,18.112
9310,-0.483,17.357
9309,-0.473,16.814
9308,-0.465,16.401
9307,-0.458,16.054
9306,-0.453,15.941
9305,-0.45,15.829
9304,-0.448,16.392
9303,-0.455,17.015
9302,-0.463,17.219
9301,-0.465,17.166
9300,-0.464,17.057
9299,-0.463,16.746
9298,-0.459,16.436
9297,-0.454,15.665
9296,-0.444,14.854
9295,-0.432,14.869
9294,-0.433,15.392
9293,-0.439,16.016
9292,-0.447,16.853
9291,-0.458,17.69
9290,-0.468,18.757
9289,-0.482,19.843
9288,-0.495,20.141
9287,-0.499,19.955
9286,-0.498,19.667
9285,-0.496,19.162
9284,-0.491,18.658
9283,-0.485,18.533
9282,-0.484,18.44
9281,-0.483,18.308
9280,-0.481,18.151
9279,-0.479,17.891
9278,-0.476,17.413
9277,-0.469,16.919
9276,-0.463,15.678
9275,-0.446,14.437
9274,-0.428,13.345
9273,-0.41,12.345
9272,-0.393,11.388
9271,-0.376,10.522
9270,-0.361,9.664
9269,-0.345,9.227
9268,-0.335,8.79
9267,-0.326,8.337
9266,-0.316,7.874
9265,-0.306,7.454
9264,-0.297,7.125
9263,-0.241,6.802
9262,-0.235,6.76
9261,-0.231,6.717
9260,-0.228,6.794
9259,-0.229,6.916
9258,-0.23,7.095
9257,-0.231,7.392
9256,-0.284,7.69
9255,-0.288,7.981
9254,-0.292,8.271
9253,-0.297,9.44
9252,-0.316,10.95
9251,-0.34,12.515
9250,-0.365,14.195
9249,-0.392,15.867
9248,-0.415,17.107
9247,-0.432,18.348
9246,-0.448,18.656
9245,-0.452,18.602
9244,-0.456,18.375
9243,-0.458,17.909
9242,-0.455,17.445
9241,-0.452,17.114
9240,-0.45,16.783
9239,-0.447,16.771
9238,-0.448,16.882
9237,-0.45,16.994
9236,-0.451,17.115
9235,-0.453,17.236
9234,-0.454,17.187
9233,-0.455,16.98
9232,-0.454,16.773
9231,-0.452,16.325
9230,-0.447,15.855
9229,-0.441,15.349
9228,-0.434,14.765
9227,-0.426,14.181
9226,-0.418,13.201
9225,-0.402,12.067
9224,-0.383,10.939
9223,-0.364,9.854
9222,-0.345,8.768
9221,-0.326,8.042
9220,-0.312,7.649
9219,-0.303,7.255
9218,-0.245,6.975
9217,-0.239,6.705
9216,-0.232,6.519
9215,-0.227,6.447
9214,-0.224,6.376
9213,-0.221,6.194
9212,-0.217,5.988
9211,-0.213,5.931
9210,-0.21,6.4
9209,-0.215,6.869
9208,-0.219,7.338
9207,-0.274,7.807
9206,-0.281,8.276
9205,-0.288,8.745
9204,-0.296,9.215
9203,-0.303,10.208
9202,-0.32,11.926
9201,-0.347,13.644
9200,-0.375,15.28
9199,-0.4,16.899
9198,-0.422,18.128
9197,-0.438,17.974
9196,-0.442,17.821
9195,-0.445,17.341
9194,-0.442,16.661
9193,-0.437,15.984
9192,-0.43,15.437
9191,-0.425,14.89
9190,-0.419,14.677
9189,-0.417,14.925
9188,-0.42,15.173
9187,-0.423,15.426
9186,-0.427,15.681
9185,-0.43,15.828
9184,-0.432,15.596
9183,-0.43,15.363
9182,-0.428,14.611
9181,-0.419,13.541
9180,-0.403,12.475
9179,-0.386,11.595
9178,-0.371,10.715
9177,-0.357,10.415
9176,-0.351,10.918
9175,-0.358,11.42
9174,-0.366,12.792
9173,-0.387,14.239
9172,-0.409,15.826
9171,-0.43,17.707
9170,-0.455,19.589
9169,-0.479,21.67
9168,-0.506,23.829
9167,-0.534,25.784
9166,-0.559,26.243
9165,-0.565,26.701
9164,-0.571,26.823
9163,-0.573,26.635
9162,-0.577,26.447
9161,-0.58,25.611
9160,-0.574,24.719
9159,-0.566,24.028
9158,-0.56,23.764
9157,-0.559,23.5
9156,-0.557,23.257
9155,-0.555,23.023
9154,-0.553,22.492
9153,-0.547,21.896
9152,-0.54,21.238
9151,-0.531,20.578
9150,-0.523,20.038
9149,-0.515,19.542
9148,-0.508,19.366
9147,-0.505,19.422
9146,-0.506,20.301
9145,-0.517,21.262
9144,-0.528,22.399
9143,-0.542,23.684
9142,-0.558,25.173
9141,-0.576,25.545
9140,-0.58,24.884
9139,-0.575,23.826
9138,-0.563,22.524
9137,-0.548,21.673
9136,-0.537,20.921
9135,-0.527,21.01
9134,-0.529,21.172
9133,-0.531,21.286
9132,-0.532,21.292
9131,-0.532,20.5
9130,-0.522,19.469
9129,-0.508,17.592
9128,-0.483,15.917
9127,-0.46,14.668
9126,-0.441,14.647
9125,-0.438,16.322
9124,-0.459,18.4
9123,-0.485,20.851
9122,-0.516,23.127
9121,-0.544,25.297
9120,-0.571,26.101
9119,-0.581,26.373
9118,-0.584,26.213
9117,-0.586,25.134
9116,-0.575,24.049
9115,-0.564,22.693
9114,-0.548,21.336
9113,-0.531,20.096
9112,-0.516,18.926
9111,-0.5,18.309
9110,-0.491,18.867
9109,-0.498,19.425
9108,-0.505,20.328
9107,-0.516,21.261
9106,-0.527,21.886
9105,-0.535,22.323
9104,-0.54,22.575
9103,-0.543,22.173
9102,-0.539,21.771
9101,-0.535,21.265
9100,-0.529,20.749
9099,-0.522,20.678
9098,-0.521,21.017
9097,-0.525,21.223
9096,-0.528,20.957
9095,-0.525,20.691
9094,-0.521,20.233
9093,-0.515,19.734
9092,-0.508,19.102
9091,-0.5,18.347
9090,-0.489,17.603
9089,-0.479,16.934
9088,-0.469,16.265
9087,-0.459,15.726
9086,-0.451,15.216
9085,-0.442,14.724
9084,-0.434,14.258
9083,-0.426,13.762
9082,-0.417,13.051
9081,-0.405,12.341
9080,-0.392,11.734
9079,-0.381,11.167
9078,-0.37,10.755
9077,-0.362,10.557
9076,-0.357,10.367
9075,-0.352,10.569
9074,-0.355,10.772
9073,-0.358,11.181
9072,-0.364,11.671
9071,-0.372,12.256
9070,-0.381,13.042
9069,-0.393,13.83
9068,-0.405,14.729
9067,-0.418,15.627
9066,-0.43,16.478
9065,-0.441,17.299
9064,-0.451,17.988
9063,-0.46,18.398
9062,-0.465,18.807
9061,-0.471,18.241
9060,-0.466,17.591
9059,-0.459,16.763
9058,-0.45,15.826
9057,-0.438,14.892
9056,-0.426,13.966
9055,-0.413,13.04
9054,-0.398,12.402
9053,-0.387,11.79
9052,-0.377,11.397
9051,-0.369,11.206
9050,-0.365,11.135
9049,-0.363,11.486
9048,-0.368,11.838
9047,-0.374,13.502
9046,-0.399,15.455
9045,-0.427,16.948
9044,-0.446,18.018
9043,-0.46,19.089
9042,-0.474,20.159
9041,-0.487,21.229
9040,-0.501,22.71
9039,-0.52,24.281
9038,-0.541,25.317
9037,-0.554,25.613
9036,-0.558,25.864
9035,-0.561,25.783
9034,-0.566,25.702
9033,-0.571,25.673
9032,-0.575,25.664
9031,-0.579,25.655
9030,-0.582,25.646
9029,-0.584,26.165
9028,-0.591,26.724
9027,-0.597,27.065
9026,-0.602,27.406
9025,-0.606,27.747
9024,-0.61,28.207
9023,-0.615,28.918
9022,-0.624,29.58
9021,-0.632,30.176
9020,-0.639,30.298
9019,-0.641,29.982
9018,-0.642,28.284
9017,-0.624,25.739
9016,-0.595,24.149
9015,-0.576,22.931
9014,-0.561,21.713
9013,-0.545,20.474
9012,-0.528,18.226
9011,-0.498,16.116
9010,-0.469,15.014
9009,-0.452,13.806
9008,-0.432,12.22
9007,-0.404,10.852
9006,-0.379,9.948
9005,-0.361,9.907
9004,-0.357,11.058
9003,-0.374,13.29
9002,-0.408,16.184
9001,-0.447,18.211
9000,-0.473,19.902
8999,-0.494,20.576
8998,-0.503,21.026
8997,-0.508,20.787
8996,-0.508,20.472
8995,-0.506,19.392
8994,-0.493,18.227
8993,-0.479,16.439
8992,-0.456,14.676
8991,-0.432,12.966
8990,-0.405,11.449
8989,-0.38,10.2
8988,-0.358,9.554
8987,-0.345,9.465
8986,-0.34,9.759
8985,-0.345,10.286
8984,-0.353,10.812
8983,-0.361,11.339
8982,-0.369,12.914
8981,-0.393,14.71
8980,-0.42,16.032
8979,-0.437,17.165
8978,-0.452,16.914
8977,-0.45,16.448
8976,-0.445,15.219
8975,-0.429,13.99
8974,-0.412,12.761
8973,-0.393,11.451
8972,-0.372,10.029
8971,-0.348,8.607
8970,-0.323,7.185
8969,-0.249,6.108
8968,-0.234,5.166
8967,-0.221,5.044
8966,-0.215,5.101
8965,-0.216,5.564
8964,-0.22,6.038
8963,-0.225,5.387
8962,-0.215,4.995
8961,-0.208,6.511
8960,-0.222,8.197
8959,-0.293,10.49
8958,-0.33,12.79
8957,-0.367,15.097
8956,-0.403,16.69
8955,-0.424,17.622
8954,-0.436,18.12
8953,-0.443,18.351
8952,-0.446,18.313
8951,-0.451,18.17
8950,-0.453,18.027
8949,-0.455,17.932
8948,-0.457,17.842
8947,-0.459,17.752
8946,-0.46,17.662
8945,-0.46,17.572
8944,-0.461,17.407
8943,-0.46,16.976
8942,-0.455,16.545
8941,-0.45,15.858
8940,-0.442,14.816
8939,-0.428,13.774
8938,-0.412,12.796
8937,-0.396,11.877
8936,-0.381,10.958
8935,-0.365,10.251
8934,-0.352,9.628
8933,-0.34,9.004
8932,-0.328,8.977
8931,-0.326,9.003
8930,-0.326,9.026
8929,-0.326,8.98
8928,-0.324,8.934
8927,-0.322,8.878
8926,-0.319,8.79
8925,-0.317,8.701
8924,-0.314,8.349
8923,-0.308,7.632
8922,-0.295,6.914
8921,-0.234,6.721
8920,-0.23,7.012
8919,-0.232,7.302
8918,-0.284,7.772
8917,-0.291,8.313
8916,-0.299,8.853
8915,-0.308,9.139
8914,-0.312,9.403
8913,-0.317,9.667
8912,-0.321,9.93
8911,-0.325,10.194
8910,-0.329,10.352
8909,-0.332,10.136
8908,-0.33,9.92
8907,-0.327,9.63
8906,-0.323,9.24
8905,-0.317,8.849
8904,-0.311,8.529
8903,-0.306,8.274
8902,-0.301,8.018
8901,-0.297,8.273
8900,-0.301,8.727
8899,-0.308,9.18
8898,-0.315,9.561
8897,-0.321,9.936
8896,-0.327,10.295
8895,-0.333,9.87
8894,-0.327,9.445
8893,-0.32,9.05
8892,-0.314,8.761
8891,-0.31,8.471
8890,-0.305,8.22
8889,-0.3,8.019
8888,-0.297,7.819
8887,-0.293,7.715
8886,-0.291,7.699
8885,-0.29,7.682
8884,-0.289,7.989
8883,-0.294,8.42
8882,-0.301,8.852
8881,-0.308,9.534
8880,-0.319,10.238
8879,-0.33,10.952
8878,-0.341,12.192
8877,-0.361,13.431
8876,-0.381,14.578
8875,-0.399,15.395
8874,-0.41,16.213
8873,-0.421,16.936
8872,-0.43,17.53
8871,-0.438,18.124
8870,-0.446,18.698
8869,-0.454,19.253
8868,-0.461,19.808
8867,-0.468,19.891
8866,-0.469,19.791
8865,-0.474,19.356
8864,-0.472,18.714
8863,-0.468,17.65
8862,-0.456,16.003
8861,-0.436,14.798
8860,-0.421,14.53
8859,-0.418,14.283
8858,-0.415,14.192
8857,-0.413,14.092
8856,-0.412,13.538
8855,-0.403,12.984
8854,-0.394,12.076
8853,-0.38,11.091
8852,-0.363,10.371
8851,-0.351,9.755
8850,-0.34,10.011
8849,-0.344,11.072
8848,-0.36,11.697
8847,-0.369,11.718
8846,-0.37,11.719
8845,-0.37,11.651
8844,-0.368,11.603
8843,-0.367,11.699
8842,-0.369,11.794
8841,-0.37,12.556
8840,-0.382,13.375
8839,-0.394,14.075
8838,-0.405,14.748
8837,-0.415,14.688
8836,-0.415,14.179
8835,-0.409,13.835
8834,-0.404,13.643
8833,-0.401,13.568
8832,-0.401,13.743
8831,-0.403,14.231
8830,-0.411,15.834
8829,-0.432,17.39
8828,-0.452,16.678
8827,-0.444,15.966
8826,-0.437,14.589
8825,-0.419,13.154
